,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
52,CJ McCollum,Portland Trail Blazers,35:49,7,22,0.318,5,10,0.5,3,4,0.75,0,4,4,3,1,1,7,5,22,-1,35:49,0.463,0.432,0.455,0.182,0.0,10.1,5.2,16.3,1.3,2.4,22.8,36.3,75.0,99.0,20191030
53,Rodney Hood,Portland Trail Blazers,33:31,3,10,0.3,2,5,0.4,1,2,0.5,0,3,3,0,2,1,1,3,9,-2,33:31,0.414,0.4,0.5,0.2,0.0,8.1,4.1,0.0,2.8,2.5,8.4,15.0,76.0,96.0,20191030
54,Anthony Tolliver,Portland Trail Blazers,25:56,2,5,0.4,2,4,0.5,0,0,0.0,1,4,5,1,1,2,0,2,6,-3,25:56,0.6,0.6,0.8,0.0,3.6,14.0,8.9,6.1,1.8,6.5,0.0,8.1,131.0,94.0,20191030
55,Hassan Whiteside,Portland Trail Blazers,24:47,4,9,0.444,0,0,0.0,4,6,0.667,5,7,12,0,2,2,2,4,12,-3,24:47,0.515,0.444,0.0,0.667,19.0,25.6,22.3,0.0,3.8,6.8,14.7,23.3,104.0,85.0,20191030
56,Skal Labissière,Portland Trail Blazers,21:02,2,5,0.4,0,0,0.0,3,4,0.75,2,2,4,1,1,2,3,4,7,13,21:02,0.518,0.4,0.0,0.8,8.9,8.6,8.8,7.8,2.2,8.0,30.7,19.6,86.0,94.0,20191030
57,Kent Bazemore,Portland Trail Blazers,20:48,5,9,0.556,3,4,0.75,1,2,0.5,0,5,5,0,0,0,1,5,14,-1,20:48,0.709,0.722,0.444,0.222,0.0,21.8,11.1,0.0,0.0,0.0,9.2,22.1,117.0,98.0,20191030
58,Mario Hezonja,Portland Trail Blazers,20:13,1,1,1.0,0,0,0.0,0,0,0.0,0,6,6,0,0,0,2,2,2,4,20:13,1.0,1.0,0.0,0.0,0.0,26.9,13.7,0.0,0.0,0.0,66.7,6.3,49.0,97.0,20191030
59,Anfernee Simons,Portland Trail Blazers,15:32,3,6,0.5,1,3,0.333,0,0,0.0,0,3,3,1,0,0,0,2,7,1,15:32,0.583,0.583,0.5,0.0,0.0,17.5,8.9,12.5,0.0,0.0,0.0,16.3,120.0,100.0,20191030
60,Gary Trent Jr.,Portland Trail Blazers,4:10,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-2,4:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,20191030
61,Nassir Little,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
62,Zach Collins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
63,Team Totals,Portland Trail Blazers,240,34,86,0.395,17,35,0.486,17,24,0.708,9,40,49,19,9,8,17,30,102,0,240,0.528,0.494,0.407,0.279,17.6,75.5,47.1,55.9,8.7,14.0,15.0,100.0,98.9,96.0,20191030
64,Damian Lillard,Portland Trail Blazers,39:04,11,16,0.688,8,11,0.727,3,3,1.0,0,5,5,9,2,0,7,1,33,7,39:04,0.953,0.938,0.688,0.188,0.0,13.7,7.5,35.1,2.4,0.0,28.8,27.9,140.0,123.0,20191102
65,CJ McCollum,Portland Trail Blazers,38:22,6,15,0.4,0,4,0.0,4,4,1.0,0,3,3,1,0,0,2,4,16,5,38:22,0.477,0.4,0.267,0.267,0.0,8.3,4.6,3.3,0.0,0.0,10.7,21.9,89.0,129.0,20191102
66,Mario Hezonja,Portland Trail Blazers,36:36,4,10,0.4,2,4,0.5,1,2,0.5,2,10,12,4,2,0,2,4,11,8,36:36,0.506,0.5,0.4,0.2,7.1,29.1,19.2,13.2,2.5,0.0,15.5,15.8,109.0,118.0,20191102
67,Rodney Hood,Portland Trail Blazers,31:25,9,11,0.818,4,6,0.667,3,4,0.75,0,2,2,1,1,0,1,1,25,10,31:25,0.98,1.0,0.545,0.364,0.0,6.8,3.7,4.9,1.5,0.0,7.3,19.6,174.0,126.0,20191102
68,Anthony Tolliver,Portland Trail Blazers,27:12,2,6,0.333,1,3,0.333,3,4,0.75,1,1,2,1,0,0,1,1,8,-9,27:12,0.515,0.417,0.5,0.667,4.8,3.9,4.3,4.3,0.0,0.0,11.4,14.4,106.0,130.0,20191102
69,Kent Bazemore,Portland Trail Blazers,25:56,2,5,0.4,1,1,1.0,2,4,0.5,0,6,6,1,2,2,2,4,7,-18,25:56,0.518,0.5,0.2,0.8,0.0,24.7,13.5,4.5,3.5,5.0,22.8,15.2,85.0,113.0,20191102
70,Skal Labissière,Portland Trail Blazers,22:43,7,9,0.778,0,0,0.0,1,2,0.5,1,3,4,2,0,1,1,4,15,3,22:43,0.759,0.778,0.0,0.222,5.7,14.1,10.3,14.0,0.0,2.9,9.2,21.5,144.0,125.0,20191102
71,Anfernee Simons,Portland Trail Blazers,14:18,4,6,0.667,3,5,0.6,2,2,1.0,0,1,1,2,0,1,2,1,13,-10,14:18,0.945,0.917,0.833,0.333,0.0,7.5,4.1,21.3,0.0,4.5,22.5,27.9,144.0,126.0,20191102
72,Gary Trent Jr.,Portland Trail Blazers,4:24,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-1,4:24,0.0,0.0,0.0,0.0,0.0,24.2,13.3,0.0,0.0,0.0,0.0,0.0,0.0,125.0,20191102
73,Nassir Little,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
74,Zach Collins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
75,Hassan Whiteside,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
76,Team Totals,Portland Trail Blazers,240,45,78,0.577,19,34,0.559,19,25,0.76,4,32,36,21,7,4,18,21,128,0,240,0.719,0.699,0.436,0.321,10.8,71.1,43.9,46.7,6.7,5.4,16.8,100.0,122.7,123.7,20191102
77,Damian Lillard,Portland Trail Blazers,37:18,15,26,0.577,5,13,0.385,4,4,1.0,1,1,2,4,0,1,1,0,39,-11,37:18,0.702,0.673,0.5,0.154,2.3,3.6,2.8,18.6,0.0,2.1,3.5,31.6,148.0,133.0,20191104
78,Rodney Hood,Portland Trail Blazers,35:42,1,8,0.125,0,1,0.0,2,2,1.0,3,3,6,1,0,0,1,3,4,-7,35:42,0.225,0.125,0.125,0.25,7.3,11.2,8.9,2.9,0.0,0.0,10.1,11.3,72.0,133.0,20191104
79,CJ McCollum,Portland Trail Blazers,33:37,6,16,0.375,2,6,0.333,0,0,0.0,0,1,1,6,0,0,0,2,14,-9,33:37,0.438,0.438,0.375,0.0,0.0,4.0,1.6,22.3,0.0,0.0,0.0,19.5,114.0,134.0,20191104
80,Hassan Whiteside,Portland Trail Blazers,28:16,10,14,0.714,0,0,0.0,2,5,0.4,5,6,11,0,0,2,1,2,22,-15,28:16,0.679,0.714,0.0,0.357,15.4,28.3,20.5,0.0,0.0,5.7,5.8,24.9,139.0,125.0,20191104
81,Anthony Tolliver,Portland Trail Blazers,17:10,1,5,0.2,1,4,0.25,0,0,0.0,2,3,5,1,0,1,1,0,3,-7,17:10,0.3,0.3,0.8,0.0,10.2,23.3,15.4,6.3,0.0,4.7,16.7,14.3,82.0,127.0,20191104
82,Mario Hezonja,Portland Trail Blazers,25:52,4,6,0.667,3,5,0.6,0,0,0.0,1,4,5,0,1,0,0,6,11,6,25:52,0.917,0.917,0.833,0.0,3.4,20.6,10.2,0.0,1.9,0.0,0.0,9.5,190.0,127.0,20191104
83,Kent Bazemore,Portland Trail Blazers,22:21,3,10,0.3,1,6,0.167,0,0,0.0,0,6,6,1,1,0,2,3,7,-11,22:21,0.35,0.35,0.6,0.0,0.0,35.8,14.2,5.3,2.2,0.0,16.7,22.0,68.0,124.0,20191104
84,Anfernee Simons,Portland Trail Blazers,19:07,5,10,0.5,1,3,0.333,3,3,1.0,0,2,2,1,2,0,0,4,14,8,19:07,0.618,0.55,0.3,0.3,0.0,13.9,5.5,7.3,5.1,0.0,0.0,24.3,138.0,121.0,20191104
85,Skal Labissière,Portland Trail Blazers,15:25,2,8,0.25,0,1,0.0,0,0,0.0,4,1,5,1,0,2,0,3,4,3,15:25,0.25,0.25,0.125,0.0,22.6,8.6,17.1,7.6,0.0,10.4,0.0,21.3,92.0,125.0,20191104
86,Gary Trent Jr.,Portland Trail Blazers,5:12,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,1,0,0,0,0,-2,5:12,0.0,0.0,0.5,0.0,0.0,25.6,10.1,19.6,9.3,0.0,0.0,15.8,33.0,110.0,20191104
87,Nassir Little,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191104
88,Pau Gasol,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191104
89,Team Totals,Portland Trail Blazers,240,47,105,0.448,13,40,0.325,11,14,0.786,16,28,44,16,5,6,6,23,118,0,240,0.531,0.51,0.381,0.133,29.1,77.8,48.4,34.0,5.0,10.0,5.1,100.0,118.9,128.0,20191104
90,CJ McCollum,Portland Trail Blazers,39:33,9,23,0.391,1,6,0.167,3,3,1.0,3,4,7,3,0,0,2,4,22,1,39:33,0.452,0.413,0.261,0.13,6.0,10.3,7.9,13.0,0.0,0.0,7.6,25.8,99.0,108.0,20191107
91,Damian Lillard,Portland Trail Blazers,38:08,9,23,0.391,3,10,0.3,1,2,0.5,1,5,6,6,3,0,3,2,22,-3,38:08,0.461,0.457,0.435,0.087,2.1,13.4,7.0,27.3,3.6,0.0,11.2,27.3,96.0,100.0,20191107
92,Rodney Hood,Portland Trail Blazers,29:55,2,5,0.4,1,3,0.333,0,0,0.0,1,4,5,1,1,0,1,4,5,-13,29:55,0.5,0.5,0.6,0.0,2.6,13.7,7.4,4.5,1.5,0.0,16.7,7.8,97.0,104.0,20191107
93,Hassan Whiteside,Portland Trail Blazers,27:29,7,18,0.389,0,0,0.0,3,4,0.75,9,10,19,1,1,2,3,2,17,1,27:29,0.43,0.389,0.0,0.222,25.8,37.2,30.7,6.5,1.7,5.3,13.2,32.0,95.0,93.0,20191107
94,Anthony Tolliver,Portland Trail Blazers,20:43,1,3,0.333,1,3,0.333,1,1,1.0,0,2,2,1,0,1,1,0,4,8,20:43,0.581,0.5,1.0,0.333,0.0,9.9,4.3,6.3,0.0,3.5,22.5,8.3,101.0,107.0,20191107
95,Anfernee Simons,Portland Trail Blazers,26:07,5,13,0.385,3,8,0.375,4,6,0.667,1,1,2,2,0,0,0,3,17,-7,26:07,0.543,0.5,0.615,0.462,3.0,3.9,3.4,12.3,0.0,0.0,0.0,23.2,124.0,110.0,20191107
96,Mario Hezonja,Portland Trail Blazers,24:42,1,9,0.111,0,3,0.0,0,0,0.0,1,4,5,0,1,0,1,3,2,-16,24:42,0.111,0.111,0.333,0.0,3.2,16.5,9.0,0.0,1.9,0.0,10.0,15.7,29.0,103.0,20191107
97,Skal Labissière,Portland Trail Blazers,20:02,2,3,0.667,0,0,0.0,0,0,0.0,1,2,3,1,0,1,1,5,4,0,20:02,0.667,0.667,0.0,0.0,3.9,10.2,6.7,7.0,0.0,3.6,25.0,7.7,110.0,106.0,20191107
98,Kent Bazemore,Portland Trail Blazers,13:21,3,7,0.429,2,6,0.333,0,0,0.0,0,2,2,3,1,0,1,4,8,-1,13:21,0.571,0.571,0.857,0.0,0.0,15.3,6.7,38.2,3.5,0.0,12.5,23.2,116.0,99.0,20191107
99,Nassir Little,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191107
100,Gary Trent Jr.,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191107
101,Pau Gasol,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191107
102,Team Totals,Portland Trail Blazers,240,39,104,0.375,11,39,0.282,12,16,0.75,17,34,51,18,7,4,13,27,101,0,240,0.455,0.428,0.375,0.154,27.9,72.3,47.2,46.2,6.8,6.1,10.5,100.0,97.5,103.3,20191107
103,Damian Lillard,Portland Trail Blazers,40:21,19,33,0.576,7,16,0.438,15,15,1.0,0,4,4,5,0,0,2,1,60,4,40:21,0.758,0.682,0.485,0.455,0.0,9.3,4.8,34.2,0.0,0.0,4.8,41.9,157.0,124.0,20191108
104,CJ McCollum,Portland Trail Blazers,39:32,4,19,0.211,0,2,0.0,0,0,0.0,2,3,5,0,1,2,2,4,8,6,39:32,0.211,0.211,0.105,0.0,5.1,7.1,6.1,0.0,1.2,3.9,9.5,21.6,50.0,120.0,20191108
105,Hassan Whiteside,Portland Trail Blazers,34:20,4,10,0.4,0,0,0.0,2,2,1.0,4,11,15,1,0,5,0,2,10,-1,34:20,0.46,0.4,0.0,0.2,11.7,30.2,21.2,4.1,0.0,11.3,0.0,12.9,121.0,108.0,20191108
106,Mario Hezonja,Portland Trail Blazers,19:52,2,9,0.222,0,1,0.0,2,2,1.0,3,6,9,1,1,0,1,2,6,-2,19:52,0.304,0.222,0.111,0.222,15.1,28.4,22.0,6.9,2.4,0.0,9.2,22.3,83.0,110.0,20191108
107,Rodney Hood,Portland Trail Blazers,6:01,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0,-2,6:01,0.0,0.0,0.0,0.0,0.0,15.6,8.1,0.0,0.0,0.0,0.0,0.0,0.0,120.0,20191108
108,Anfernee Simons,Portland Trail Blazers,35:35,5,14,0.357,2,7,0.286,3,4,0.75,0,4,4,2,0,1,0,1,15,-4,35:35,0.476,0.429,0.5,0.286,0.0,10.6,5.5,8.1,0.0,2.2,0.0,18.0,112.0,123.0,20191108
109,Kent Bazemore,Portland Trail Blazers,18:50,1,2,0.5,1,1,1.0,0,0,0.0,0,3,3,2,0,0,2,2,3,-5,18:50,0.75,0.75,0.5,0.0,0.0,15.0,7.7,13.6,0.0,0.0,50.0,8.6,89.0,121.0,20191108
110,Nassir Little,Portland Trail Blazers,18:44,3,5,0.6,0,0,0.0,2,2,1.0,1,2,3,0,1,1,0,4,8,-1,18:44,0.68,0.6,0.0,0.4,5.3,10.0,7.8,0.0,2.5,4.1,0.0,12.8,152.0,115.0,20191108
111,Gary Trent Jr.,Portland Trail Blazers,13:15,1,3,0.333,1,3,0.333,0,0,0.0,1,1,2,0,0,0,1,0,3,-11,13:15,0.5,0.5,1.0,0.0,7.5,7.1,7.3,0.0,0.0,0.0,25.0,12.3,90.0,126.0,20191108
112,Skal Labissière,Portland Trail Blazers,8:41,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,2,5,2,0,8:41,1.0,1.0,0.0,0.0,11.5,0.0,5.6,0.0,0.0,0.0,66.7,14.1,72.0,126.0,20191108
113,Anthony Tolliver,Portland Trail Blazers,4:49,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,-4,4:49,0.0,0.0,0.0,0.0,20.8,0.0,10.1,0.0,0.0,0.0,0.0,8.4,66.0,128.0,20191108
114,Pau Gasol,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191108
115,Team Totals,Portland Trail Blazers,240,40,97,0.412,11,30,0.367,24,25,0.96,13,35,48,11,3,9,10,24,115,0,240,0.532,0.469,0.309,0.258,27.1,68.6,48.5,27.5,3.0,14.5,8.5,100.0,114.4,118.4,20191108
116,Damian Lillard,Portland Trail Blazers,44:15,8,17,0.471,3,9,0.333,11,12,0.917,1,6,7,6,1,1,4,2,30,7,44:15,0.673,0.559,0.529,0.706,2.3,12.8,7.7,20.3,1.0,1.9,15.2,23.6,130.0,102.0,20191110
117,CJ McCollum,Portland Trail Blazers,41:35,11,23,0.478,1,6,0.167,0,1,0.0,2,6,8,4,2,2,3,3,23,12,41:35,0.491,0.5,0.261,0.043,4.8,13.7,9.4,16.5,2.2,4.0,11.3,25.3,101.0,97.0,20191110
118,Hassan Whiteside,Portland Trail Blazers,35:25,7,13,0.538,0,0,0.0,7,9,0.778,4,8,12,1,0,3,2,3,21,9,35:25,0.619,0.538,0.0,0.692,11.3,21.4,16.5,4.3,0.0,7.1,10.5,21.3,126.0,98.0,20191110
119,Kent Bazemore,Portland Trail Blazers,33:35,5,13,0.385,3,6,0.5,0,0,0.0,1,7,8,0,2,2,2,5,13,25,33:35,0.5,0.5,0.462,0.0,3.0,19.7,11.6,0.0,2.7,5.0,13.3,17.8,95.0,93.0,20191110
120,Mario Hezonja,Portland Trail Blazers,23:37,1,5,0.2,0,0,0.0,1,1,1.0,1,1,2,3,2,0,2,1,3,16,23:37,0.276,0.2,0.0,0.2,4.2,4.0,4.1,15.7,3.9,0.0,26.9,12.5,71.0,99.0,20191110
121,Anfernee Simons,Portland Trail Blazers,24:10,8,12,0.667,3,5,0.6,1,1,1.0,1,2,3,2,2,0,2,3,20,-6,24:10,0.804,0.792,0.417,0.083,4.1,7.8,6.0,16.0,3.8,0.0,13.9,23.8,142.0,98.0,20191110
122,Anthony Tolliver,Portland Trail Blazers,22:01,2,7,0.286,1,5,0.2,1,2,0.5,2,5,7,0,1,0,2,2,6,-9,22:01,0.381,0.357,0.714,0.286,9.1,21.5,15.5,0.0,2.1,0.0,20.2,17.8,76.0,98.0,20191110
123,Skal Labissière,Portland Trail Blazers,17:05,0,3,0.0,0,0,0.0,1,2,0.5,2,4,6,2,0,1,0,1,1,0,17:05,0.129,0.0,0.0,0.667,11.7,22.2,17.1,13.8,0.0,4.9,0.0,9.0,84.0,99.0,20191110
124,Gary Trent Jr.,Portland Trail Blazers,15:46,3,8,0.375,1,4,0.25,0,0,0.0,2,3,5,1,0,0,0,2,7,-1,15:46,0.438,0.438,0.5,0.0,12.7,18.0,15.4,9.6,0.0,0.0,0.0,20.2,113.0,103.0,20191110
125,Nassir Little,Portland Trail Blazers,6:36,0,3,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,2,6:36,0.0,0.0,0.333,0.0,0.0,28.7,14.7,0.0,0.0,0.0,0.0,18.1,0.0,101.0,20191110
126,Moses Brown,Portland Trail Blazers,0:25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,20191110
127,Jaylen Hoard,Portland Trail Blazers,0:25,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0:25,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,20191110
128,Rodney Hood,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191110
129,Team Totals,Portland Trail Blazers,265,45,104,0.433,12,36,0.333,22,28,0.786,16,45,61,19,10,9,17,22,124,0,265,0.533,0.49,0.346,0.269,30.2,80.4,56.0,42.2,8.7,14.3,12.8,100.0,107.8,98.2,20191110
130,Damian Lillard,Portland Trail Blazers,37:34,6,10,0.6,2,5,0.4,13,14,0.929,0,4,4,5,2,1,5,1,27,-11,37:34,0.835,0.7,0.5,1.4,0.0,11.6,5.9,24.3,2.6,2.4,23.6,25.2,134.0,106.0,20191112
131,CJ McCollum,Portland Trail Blazers,36:47,11,21,0.524,1,5,0.2,1,4,0.25,1,4,5,1,0,1,1,3,24,-5,36:47,0.527,0.548,0.238,0.19,3.1,11.9,7.6,6.6,0.0,2.4,4.2,28.9,103.0,112.0,20191112
132,Kent Bazemore,Portland Trail Blazers,32:43,3,8,0.375,1,4,0.25,5,6,0.833,0,5,5,3,1,1,3,3,12,3,32:43,0.564,0.438,0.5,0.75,0.0,16.7,8.5,14.9,1.5,2.7,22.0,18.7,98.0,107.0,20191112
133,Mario Hezonja,Portland Trail Blazers,22:26,1,4,0.25,0,1,0.0,0,0,0.0,1,2,3,2,0,0,2,1,2,-1,22:26,0.25,0.25,0.25,0.0,5.1,9.7,7.5,13.4,0.0,0.0,33.3,12.0,59.0,114.0,20191112
134,Hassan Whiteside,Portland Trail Blazers,20:37,7,9,0.778,0,0,0.0,3,4,0.75,3,4,7,1,0,0,1,4,17,4,20:37,0.79,0.778,0.0,0.444,16.6,21.2,19.0,13.2,0.0,0.0,8.5,25.5,150.0,110.0,20191112
135,Anfernee Simons,Portland Trail Blazers,27:48,2,11,0.182,1,5,0.2,0,0,0.0,0,2,2,2,0,0,2,2,5,-5,27:48,0.227,0.227,0.455,0.0,0.0,7.8,4.0,11.3,0.0,0.0,15.4,20.9,48.0,115.0,20191112
136,Skal Labissière,Portland Trail Blazers,18:57,1,2,0.5,0,0,0.0,1,2,0.5,2,4,6,0,1,2,2,2,3,-4,18:57,0.521,0.5,0.0,1.0,12.1,23.0,17.7,0.0,2.6,9.4,41.0,11.5,80.0,98.0,20191112
137,Anthony Tolliver,Portland Trail Blazers,18:51,1,6,0.167,1,6,0.167,0,0,0.0,0,4,4,0,0,0,1,1,3,-8,18:51,0.25,0.25,1.0,0.0,0.0,23.1,11.8,0.0,0.0,0.0,14.3,16.6,45.0,110.0,20191112
138,Gary Trent Jr.,Portland Trail Blazers,13:59,2,5,0.4,2,4,0.5,0,0,0.0,0,1,1,1,0,0,0,1,6,-2,13:59,0.6,0.6,0.8,0.0,0.0,7.8,4.0,12.7,0.0,0.0,0.0,16.0,125.0,115.0,20191112
139,Nassir Little,Portland Trail Blazers,5:50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-7,5:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,20191112
140,Moses Brown,Portland Trail Blazers,4:28,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,0,0,-4,4:28,0.0,0.0,0.0,0.0,0.0,73.3,37.5,0.0,0.0,0.0,0.0,10.0,0.0,95.0,20191112
141,Jaylen Hoard,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191112
142,Rodney Hood,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191112
143,Team Totals,Portland Trail Blazers,240,34,77,0.442,8,30,0.267,23,30,0.767,7,33,40,15,4,5,17,19,99,0,240,0.549,0.494,0.39,0.39,16.7,75.0,46.5,44.1,4.1,9.3,15.9,100.0,101.1,109.2,20191112
144,Damian Lillard,Portland Trail Blazers,36:57,2,12,0.167,2,7,0.286,3,3,1.0,0,1,1,10,0,2,2,3,9,-13,36:57,0.338,0.25,0.583,0.25,0.0,2.8,1.4,36.7,0.0,4.3,13.1,17.3,94.0,123.0,20191113
145,CJ McCollum,Portland Trail Blazers,36:33,8,18,0.444,3,7,0.429,0,1,0.0,1,5,6,4,1,1,1,1,19,7,36:33,0.515,0.528,0.389,0.056,2.8,14.3,8.5,19.1,1.4,2.2,5.1,22.2,108.0,116.0,20191113
146,Rodney Hood,Portland Trail Blazers,32:25,9,15,0.6,5,10,0.5,2,2,1.0,0,2,2,1,0,0,2,1,25,-7,32:25,0.787,0.767,0.667,0.133,0.0,6.4,3.2,6.0,0.0,0.0,11.2,23.0,131.0,124.0,20191113
147,Hassan Whiteside,Portland Trail Blazers,29:40,6,12,0.5,0,0,0.0,0,0,0.0,5,4,9,3,0,1,1,1,12,-6,29:40,0.5,0.5,0.0,0.0,17.2,14.1,15.7,17.2,0.0,2.7,7.7,18.3,117.0,119.0,20191113
148,Nassir Little,Portland Trail Blazers,22:44,3,10,0.3,1,5,0.2,0,0,0.0,2,3,5,0,1,1,1,4,7,0,22:44,0.35,0.35,0.5,0.0,9.0,13.8,11.4,0.0,2.2,3.5,9.1,20.2,75.0,114.0,20191113
149,Anfernee Simons,Portland Trail Blazers,27:20,6,11,0.545,3,8,0.375,2,2,1.0,0,1,1,1,0,0,1,1,17,-8,27:20,0.715,0.682,0.727,0.182,0.0,3.8,1.9,6.4,0.0,0.0,7.8,19.7,130.0,125.0,20191113
150,Kent Bazemore,Portland Trail Blazers,21:58,2,10,0.2,2,8,0.25,1,2,0.5,1,3,4,1,0,2,1,2,7,-14,21:58,0.322,0.3,0.8,0.2,4.6,14.3,9.4,6.5,0.0,7.3,8.4,22.6,72.0,116.0,20191113
151,Skal Labissière,Portland Trail Blazers,18:20,0,3,0.0,0,0,0.0,0,0,0.0,1,8,9,4,0,0,2,0,0,-2,18:20,0.0,0.0,0.0,0.0,5.6,45.5,25.3,27.6,0.0,0.0,40.0,11.4,54.0,109.0,20191113
152,Mario Hezonja,Portland Trail Blazers,14:03,2,5,0.4,1,3,0.333,5,6,0.833,1,5,6,0,1,0,1,3,10,3,14:03,0.654,0.5,0.6,1.2,7.3,37.1,22.0,0.0,3.5,0.0,11.6,25.7,125.0,104.0,20191113
153,Anthony Tolliver,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191113
154,Gary Trent Jr.,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191113
155,Jaylen Hoard,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191113
