,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
14,Josh Richardson,Philadelphia 76ers,37:03,4,12,0.333,0,4,0.0,2,2,1.0,0,1,1,6,2,0,3,2,10,10,37:03,0.388,0.333,0.333,0.167,0.0,3.5,1.8,21.1,2.3,0.0,18.9,16.8,83.0,104.0,20191026
15,Tobias Harris,Philadelphia 76ers,35:24,10,15,0.667,4,6,0.667,5,6,0.833,0,7,7,1,2,0,3,5,29,-2,35:24,0.822,0.8,0.4,0.4,0.0,25.7,13.0,4.8,2.5,0.0,14.5,22.9,129.0,101.0,20191026
16,Ben Simmons,Philadelphia 76ers,35:14,5,13,0.385,0,0,0.0,3,7,0.429,0,4,4,10,7,0,5,4,13,7,35:14,0.404,0.385,0.0,0.538,0.0,14.7,7.5,38.7,8.6,0.0,23.7,23.5,85.0,89.0,20191026
17,Al Horford,Philadelphia 76ers,34:03,9,18,0.5,2,7,0.286,3,5,0.6,0,9,9,5,1,0,0,4,23,9,34:03,0.569,0.556,0.389,0.278,0.0,34.3,17.4,24.0,1.3,0.0,0.0,23.3,122.0,103.0,20191026
18,Matisse Thybulle,Philadelphia 76ers,23:43,0,3,0.0,0,2,0.0,0,0,0.0,1,1,2,2,2,0,4,0,0,3,23:43,0.0,0.0,0.667,0.0,5.6,5.5,5.5,9.6,3.7,0.0,57.1,11.6,28.0,101.0,20191026
19,Mike Scott,Philadelphia 76ers,22:19,5,7,0.714,5,6,0.833,2,2,1.0,1,2,3,1,0,0,0,2,17,11,22:19,1.079,1.071,0.857,0.286,6.0,11.6,8.8,6.9,0.0,0.0,0.0,13.9,198.0,108.0,20191026
20,Kyle O'Quinn,Philadelphia 76ers,14:15,0,2,0.0,0,1,0.0,2,4,0.5,2,4,6,0,0,2,2,3,2,-7,14:15,0.266,0.0,0.5,2.0,18.7,36.4,27.7,0.0,0.0,11.8,34.7,15.9,59.0,95.0,20191026
21,Shake Milton,Philadelphia 76ers,12:09,4,7,0.571,2,4,0.5,0,0,0.0,0,2,2,2,0,0,2,2,10,9,12:09,0.714,0.714,0.571,0.0,0.0,21.4,10.8,30.2,0.0,0.0,22.2,29.1,104.0,106.0,20191026
22,James Ennis III,Philadelphia 76ers,11:56,3,4,0.75,0,1,0.0,3,4,0.75,1,2,3,1,0,0,0,1,9,1,11:56,0.781,0.75,0.25,1.0,11.2,21.7,16.5,13.4,0.0,0.0,0.0,19.0,166.0,107.0,20191026
23,Furkan Korkmaz,Philadelphia 76ers,7:46,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0,0,0,1,2,3,0,-13,7:46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,40.0,25.3,0.0,97.0,20191026
24,Raul Neto,Philadelphia 76ers,6:08,2,3,0.667,0,0,0.0,0,0,0.0,1,0,1,2,0,0,1,0,4,2,6:08,0.667,0.667,0.0,0.0,21.7,0.0,10.7,59.4,0.0,0.0,25.0,25.6,120.0,109.0,20191026
25,Trey Burke,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191026
26,Norvel Pelle,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191026
27,Team Totals,Philadelphia 76ers,240,42,87,0.483,13,34,0.382,20,30,0.667,6,32,38,30,14,3,22,26,117,0,240,0.584,0.557,0.391,0.345,16.7,86.5,52.1,71.4,12.7,5.3,18.0,100.0,105.7,100.3,20191026
28,Tobias Harris,Philadelphia 76ers,38:51,5,16,0.313,1,9,0.111,2,3,0.667,0,5,5,5,1,0,1,1,13,-6,38:51,0.375,0.344,0.563,0.188,0.0,13.7,6.6,20.0,1.2,0.0,5.5,18.9,89.0,102.0,20191028
29,Ben Simmons,Philadelphia 76ers,37:49,6,11,0.545,0,0,0.0,1,2,0.5,1,5,6,6,1,1,4,4,13,-4,37:49,0.547,0.545,0.0,0.182,2.6,14.1,8.1,25.9,1.2,2.2,25.2,16.8,96.0,100.0,20191028
30,Joel Embiid,Philadelphia 76ers,32:43,12,19,0.632,2,6,0.333,10,10,1.0,3,10,13,5,3,1,7,5,36,9,32:43,0.769,0.684,0.316,0.526,9.0,32.6,20.3,37.8,4.1,2.6,23.0,37.2,123.0,90.0,20191028
31,Al Horford,Philadelphia 76ers,32:01,1,4,0.25,1,2,0.5,2,2,1.0,4,5,9,2,1,4,1,4,5,4,32:01,0.512,0.375,0.5,0.5,12.2,16.7,14.4,8.4,1.4,10.5,17.0,7.3,123.0,93.0,20191028
32,Josh Richardson,Philadelphia 76ers,30:49,6,14,0.429,2,5,0.4,0,0,0.0,1,4,5,3,0,3,3,5,14,12,30:49,0.5,0.5,0.357,0.0,3.2,13.8,8.3,16.9,0.0,8.2,17.6,22.1,91.0,98.0,20191028
33,Matisse Thybulle,Philadelphia 76ers,20:11,2,8,0.25,2,7,0.286,2,4,0.5,1,2,3,0,4,2,3,4,8,-12,20:11,0.41,0.375,0.875,0.5,4.9,10.6,7.6,0.0,8.9,8.3,23.5,25.3,68.0,80.0,20191028
34,Shake Milton,Philadelphia 76ers,12:32,2,5,0.4,2,5,0.4,3,4,0.75,0,0,0,0,0,0,2,3,9,-2,12:32,0.666,0.6,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,22.8,28.0,100.0,106.0,20191028
35,Furkan Korkmaz,Philadelphia 76ers,12:02,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,0,1,0,0,1,2,4,12:02,0.333,0.333,0.667,0.0,0.0,8.9,4.2,0.0,3.7,0.0,0.0,10.0,72.0,97.0,20191028
36,Mike Scott,Philadelphia 76ers,9:14,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0,8,9:14,0.0,0.0,1.0,0.0,0.0,11.6,5.5,0.0,0.0,0.0,0.0,8.7,0.0,104.0,20191028
37,James Ennis III,Philadelphia 76ers,8:01,1,3,0.333,1,2,0.5,0,0,0.0,1,2,3,1,0,0,0,0,3,4,8:01,0.5,0.5,0.667,0.0,12.2,26.6,19.1,19.3,0.0,0.0,0.0,15.0,127.0,102.0,20191028
38,Kyle O'Quinn,Philadelphia 76ers,5:47,1,3,0.333,0,1,0.0,0,0,0.0,1,2,3,0,1,0,0,0,2,-7,5:47,0.333,0.333,0.333,0.0,16.9,36.9,26.5,0.0,7.7,0.0,0.0,20.7,87.0,83.0,20191028
39,Raul Neto,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
40,Trey Burke,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
41,Team Totals,Philadelphia 76ers,240,37,88,0.42,11,41,0.268,20,25,0.8,12,37,49,22,12,11,21,29,105,0,240,0.53,0.483,0.466,0.284,24.5,82.2,52.1,59.5,11.2,19.3,17.5,100.0,98.0,96.1,20191028
42,Tobias Harris,Philadelphia 76ers,33:40,7,15,0.467,1,3,0.333,3,3,1.0,1,8,9,2,1,0,3,5,18,18,33:40,0.551,0.5,0.2,0.2,3.2,24.8,14.3,8.6,1.3,0.0,15.5,21.8,106.0,93.0,20191030
43,Al Horford,Philadelphia 76ers,33:40,5,12,0.417,1,3,0.333,1,2,0.5,5,11,16,4,0,0,1,4,12,26,33:40,0.466,0.458,0.25,0.167,16.2,34.1,25.3,15.9,0.0,0.0,7.2,15.7,120.0,94.0,20191030
44,Ben Simmons,Philadelphia 76ers,32:43,7,13,0.538,0,0,0.0,2,4,0.5,1,2,3,7,3,2,6,3,16,19,32:43,0.542,0.538,0.0,0.308,3.3,6.4,4.9,31.4,4.1,6.4,28.9,24.1,93.0,86.0,20191030
45,Josh Richardson,Philadelphia 76ers,31:31,4,10,0.4,2,4,0.5,2,4,0.5,1,3,4,1,4,0,3,2,12,11,31:31,0.51,0.5,0.4,0.4,3.5,9.9,6.8,4.1,5.7,0.0,20.3,17.8,91.0,86.0,20191030
46,Joel Embiid,Philadelphia 76ers,20:02,7,14,0.5,1,1,1.0,4,4,1.0,1,4,5,2,1,1,1,2,19,7,20:02,0.603,0.536,0.071,0.286,5.4,20.8,13.3,18.3,2.3,5.2,6.0,31.8,130.0,88.0,20191030
47,Furkan Korkmaz,Philadelphia 76ers,21:32,5,10,0.5,3,8,0.375,4,5,0.8,0,0,0,2,0,0,1,2,17,9,21:32,0.697,0.65,0.8,0.5,0.0,0.0,0.0,14.0,0.0,0.0,7.6,23.3,143.0,100.0,20191030
48,Matisse Thybulle,Philadelphia 76ers,20:57,2,5,0.4,1,3,0.333,4,4,1.0,0,1,1,3,4,2,3,4,9,4,20:57,0.666,0.5,0.6,0.8,0.0,5.0,2.5,17.9,8.6,10.0,30.7,17.7,108.0,73.0,20191030
49,James Ennis III,Philadelphia 76ers,18:43,3,7,0.429,0,1,0.0,2,2,1.0,5,6,11,1,0,1,2,0,8,18,18:43,0.508,0.429,0.143,0.286,29.1,33.5,31.3,7.3,0.0,5.6,20.2,20.1,109.0,91.0,20191030
50,Mike Scott,Philadelphia 76ers,17:39,2,3,0.667,0,1,0.0,0,0,0.0,2,3,5,2,0,0,2,5,4,8,17:39,0.667,0.667,0.333,0.0,12.4,17.7,15.1,14.5,0.0,0.0,40.0,10.8,101.0,97.0,20191030
51,Kyle O'Quinn,Philadelphia 76ers,5:01,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-8,5:01,0.0,0.0,1.0,0.0,0.0,20.8,10.6,0.0,0.0,0.0,0.0,7.6,0.0,97.0,20191030
52,Jonah Bolden,Philadelphia 76ers,2:16,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,-1,2:16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,16.8,200.0,56.0,20191030
53,Raul Neto,Philadelphia 76ers,2:16,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-1,2:16,0.0,0.0,0.0,0.0,0.0,46.0,23.5,0.0,0.0,0.0,0.0,16.8,0.0,92.0,20191030
54,Trey Burke,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
55,Team Totals,Philadelphia 76ers,240,43,92,0.467,9,25,0.36,22,28,0.786,16,40,56,24,14,6,22,27,117,0,240,0.561,0.516,0.272,0.304,36.4,87.0,62.2,55.8,13.2,13.0,17.4,100.0,110.1,89.4,20191030
56,Ben Simmons,Philadelphia 76ers,36:26,7,16,0.438,0,0,0.0,4,5,0.8,2,9,11,8,2,0,3,3,18,-10,36:26,0.495,0.438,0.0,0.313,5.9,32.0,17.7,23.5,2.5,0.0,14.2,22.7,109.0,124.0,20191102
57,Tobias Harris,Philadelphia 76ers,35:56,10,15,0.667,1,2,0.5,2,2,1.0,1,6,7,3,1,2,1,4,23,-4,35:56,0.724,0.7,0.133,0.133,3.0,21.7,11.4,9.9,1.3,6.1,5.9,18.3,142.0,123.0,20191102
58,Josh Richardson,Philadelphia 76ers,35:51,7,15,0.467,1,6,0.167,2,2,1.0,1,3,4,6,1,1,5,3,17,5,35:51,0.535,0.5,0.4,0.133,3.0,10.9,6.5,18.0,1.3,3.0,23.9,22.7,95.0,126.0,20191102
59,Al Horford,Philadelphia 76ers,30:28,12,24,0.5,1,4,0.25,0,0,0.0,3,2,5,7,1,2,1,3,25,8,30:28,0.521,0.521,0.167,0.0,10.5,8.5,9.6,31.4,1.5,7.2,4.0,31.9,120.0,122.0,20191102
60,Matisse Thybulle,Philadelphia 76ers,16:45,1,5,0.2,1,4,0.25,0,0,0.0,0,0,0,1,2,1,0,2,3,-13,16:45,0.3,0.3,0.8,0.0,0.0,0.0,0.0,5.6,5.5,6.5,0.0,11.6,80.0,114.0,20191102
61,James Ennis III,Philadelphia 76ers,24:51,2,2,1.0,1,1,1.0,2,2,1.0,2,5,7,1,3,0,0,4,7,13,24:51,1.215,1.25,0.5,1.0,8.6,26.1,16.5,3.9,5.6,0.0,0.0,4.5,240.0,117.0,20191102
62,Furkan Korkmaz,Philadelphia 76ers,19:41,4,9,0.444,3,6,0.5,0,0,0.0,0,3,3,2,0,2,0,1,11,-6,19:41,0.611,0.611,0.667,0.0,0.0,19.8,8.9,11.0,0.0,11.1,0.0,17.8,132.0,122.0,20191102
63,Kyle O'Quinn,Philadelphia 76ers,17:32,4,9,0.444,1,4,0.25,0,1,0.0,4,3,7,5,0,0,1,2,9,-7,17:32,0.477,0.5,0.444,0.111,24.3,22.2,23.4,31.8,0.0,0.0,9.6,23.2,121.0,131.0,20191102
64,Mike Scott,Philadelphia 76ers,16:28,5,9,0.556,2,6,0.333,0,0,0.0,0,0,0,1,0,0,0,1,12,6,16:28,0.667,0.667,0.667,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,21.3,136.0,132.0,20191102
65,Raul Neto,Philadelphia 76ers,6:02,2,3,0.667,0,0,0.0,0,0,0.0,0,2,2,2,1,0,0,0,4,13,6:02,0.667,0.667,0.0,0.0,0.0,43.0,19.4,41.8,7.6,0.0,0.0,19.4,153.0,111.0,20191102
66,Trey Burke,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
67,Joel Embiid,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
68,Jonah Bolden,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
69,Team Totals,Philadelphia 76ers,240,54,107,0.505,11,33,0.333,10,12,0.833,13,33,46,36,11,8,11,23,129,0,240,0.574,0.556,0.308,0.112,28.9,89.2,56.1,66.7,10.5,18.2,8.9,100.0,123.7,122.7,20191102
70,Josh Richardson,Philadelphia 76ers,38:25,3,11,0.273,1,4,0.25,1,2,0.5,0,3,3,5,0,0,4,4,8,-1,38:25,0.337,0.318,0.364,0.182,0.0,11.0,4.8,16.3,0.0,0.0,25.2,16.8,68.0,116.0,20191104
71,Tobias Harris,Philadelphia 76ers,37:09,10,20,0.5,1,6,0.167,3,5,0.6,0,10,10,2,2,0,2,6,24,-9,37:09,0.541,0.525,0.3,0.25,0.0,38.0,16.6,8.9,2.5,0.0,8.3,26.5,104.0,108.0,20191104
72,Ben Simmons,Philadelphia 76ers,35:37,2,8,0.25,0,0,0.0,2,2,1.0,0,5,5,6,7,0,4,3,6,-2,35:37,0.338,0.25,0.0,0.25,0.0,19.8,8.6,20.6,9.1,0.0,31.1,14.7,72.0,95.0,20191104
73,Al Horford,Philadelphia 76ers,34:45,13,20,0.65,5,8,0.625,1,2,0.5,3,2,5,4,2,1,2,4,32,-1,34:45,0.766,0.775,0.4,0.1,9.4,8.1,8.9,23.0,2.7,2.8,8.7,26.8,143.0,108.0,20191104
74,Furkan Korkmaz,Philadelphia 76ers,33:41,6,13,0.462,4,7,0.571,4,5,0.8,1,4,5,2,0,0,2,1,20,-1,33:41,0.658,0.615,0.538,0.385,3.2,16.8,9.1,8.5,0.0,0.0,11.6,20.8,122.0,116.0,20191104
75,Mike Scott,Philadelphia 76ers,18:16,3,5,0.6,1,2,0.5,0,0,0.0,1,2,3,0,0,0,1,1,7,2,18:16,0.7,0.7,0.4,0.0,6.0,15.5,10.1,0.0,0.0,0.0,16.7,13.4,116.0,116.0,20191104
76,Kyle O'Quinn,Philadelphia 76ers,13:15,2,3,0.667,1,1,1.0,0,0,0.0,3,2,5,0,0,1,1,2,5,-4,13:15,0.833,0.833,0.333,0.0,24.7,21.3,23.2,0.0,0.0,7.4,25.0,12.3,136.0,110.0,20191104
77,Raul Neto,Philadelphia 76ers,12:23,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,2,0,0,2,0,2,-3,12:23,0.5,0.5,0.0,0.0,0.0,11.4,5.0,20.3,0.0,0.0,50.0,13.2,70.0,117.0,20191104
78,James Ennis III,Philadelphia 76ers,11:39,1,4,0.25,0,0,0.0,1,2,0.5,1,0,1,0,0,0,1,4,3,-3,11:39,0.307,0.25,0.0,0.5,9.4,0.0,5.3,0.0,0.0,0.0,17.0,20.6,64.0,117.0,20191104
79,Matisse Thybulle,Philadelphia 76ers,4:50,1,3,0.333,0,1,0.0,0,2,0.0,0,0,0,0,0,0,1,4,2,-3,4:50,0.258,0.333,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,20.5,41.1,40.0,116.0,20191104
80,Trey Burke,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191104
81,Joel Embiid,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191104
82,Jonah Bolden,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191104
83,Team Totals,Philadelphia 76ers,240,42,89,0.472,13,29,0.448,12,20,0.6,9,29,38,21,11,2,20,29,109,0,240,0.557,0.545,0.326,0.225,20.5,85.3,48.7,50.0,10.6,4.1,17.0,100.0,104.9,109.7,20191104
84,Joel Embiid,Philadelphia 76ers,35:50,5,16,0.313,1,5,0.2,16,18,0.889,4,12,16,3,0,2,3,5,27,7,35:50,0.564,0.344,0.313,1.125,12.5,32.8,23.3,15.3,0.0,4.0,11.1,33.1,116.0,103.0,20191106
85,Tobias Harris,Philadelphia 76ers,34:51,4,11,0.364,0,1,0.0,8,10,0.8,1,6,7,3,0,0,2,2,16,-13,34:51,0.519,0.364,0.091,0.909,3.2,16.9,10.5,15.0,0.0,0.0,11.5,22.0,104.0,112.0,20191106
86,Josh Richardson,Philadelphia 76ers,34:41,8,13,0.615,2,6,0.333,6,6,1.0,1,3,4,4,3,0,1,3,24,11,34:41,0.767,0.692,0.462,0.462,3.2,8.5,6.0,25.2,4.2,0.0,6.0,21.1,150.0,105.0,20191106
87,Al Horford,Philadelphia 76ers,28:38,3,14,0.214,1,4,0.25,0,0,0.0,1,3,4,2,2,1,1,0,7,-11,28:38,0.25,0.25,0.286,0.0,3.9,10.3,7.3,12.0,3.4,2.5,6.7,23.1,59.0,105.0,20191106
88,Ben Simmons,Philadelphia 76ers,10:05,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,2,1,0,0,0,2,-7,10:05,0.5,0.5,0.0,0.0,0.0,9.7,5.2,33.7,4.8,0.0,0.0,8.7,127.0,104.0,20191106
89,Raul Neto,Philadelphia 76ers,30:10,5,11,0.455,1,2,0.5,0,0,0.0,0,3,3,4,3,0,4,2,11,9,30:10,0.5,0.5,0.182,0.0,0.0,9.7,5.2,25.4,4.9,0.0,26.7,21.9,79.0,104.0,20191106
90,Furkan Korkmaz,Philadelphia 76ers,24:48,2,4,0.5,2,4,0.5,0,0,0.0,0,3,3,0,0,0,0,2,6,6,24:48,0.75,0.75,1.0,0.0,0.0,11.8,6.3,0.0,0.0,0.0,0.0,7.1,138.0,113.0,20191106
91,Mike Scott,Philadelphia 76ers,18:20,2,3,0.667,1,2,0.5,0,0,0.0,0,2,2,0,0,0,1,3,5,14,18:20,0.833,0.833,0.667,0.0,0.0,10.7,5.7,0.0,0.0,0.0,25.0,9.6,106.0,113.0,20191106
92,Matisse Thybulle,Philadelphia 76ers,13:19,1,4,0.25,0,1,0.0,0,0,0.0,0,1,1,2,0,0,1,3,2,-13,13:19,0.25,0.25,0.25,0.0,0.0,7.4,3.9,24.5,0.0,0.0,20.0,16.5,58.0,114.0,20191106
93,James Ennis III,Philadelphia 76ers,9:18,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,4,-13,9:18,1.0,1.0,0.0,0.0,0.0,10.5,5.6,0.0,0.0,0.0,33.3,14.2,105.0,114.0,20191106
94,Jonah Bolden,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191106
95,Trey Burke,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191106
96,Kyle O'Quinn,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191106
97,Team Totals,Philadelphia 76ers,240,33,80,0.413,8,25,0.32,30,34,0.882,7,35,42,20,9,3,14,20,104,0,240,0.548,0.463,0.313,0.425,16.3,71.4,45.7,60.6,9.2,4.5,12.8,100.0,105.9,108.0,20191106
98,Tobias Harris,Philadelphia 76ers,33:01,6,14,0.429,0,2,0.0,1,2,0.5,1,9,10,4,2,2,1,2,13,-9,33:01,0.437,0.429,0.143,0.143,3.2,29.1,16.2,19.9,3.0,4.5,6.3,20.9,98.0,97.0,20191108
99,Josh Richardson,Philadelphia 76ers,32:10,3,10,0.3,1,2,0.5,0,0,0.0,0,0,0,5,2,1,2,1,7,-2,32:10,0.35,0.35,0.2,0.0,0.0,0.0,0.0,22.3,3.1,2.3,16.7,16.2,80.0,104.0,20191108
100,Al Horford,Philadelphia 76ers,31:03,3,12,0.25,2,7,0.286,0,2,0.0,2,8,10,4,1,2,1,3,8,-11,31:03,0.311,0.333,0.583,0.167,6.9,27.5,17.2,18.5,1.6,4.8,7.2,19.4,81.0,100.0,20191108
101,Raul Neto,Philadelphia 76ers,30:25,5,7,0.714,3,3,1.0,0,0,0.0,0,2,2,6,0,1,2,0,13,-11,30:25,0.929,0.929,0.429,0.0,0.0,7.0,3.5,31.4,0.0,2.4,22.2,12.9,143.0,110.0,20191108
102,Joel Embiid,Philadelphia 76ers,28:30,6,17,0.353,2,4,0.5,5,7,0.714,5,10,15,2,0,1,8,6,19,-10,28:30,0.473,0.412,0.235,0.412,18.7,37.4,28.1,12.1,0.0,2.6,28.5,42.8,78.0,103.0,20191108
103,Furkan Korkmaz,Philadelphia 76ers,24:59,4,5,0.8,3,3,1.0,1,2,0.5,0,2,2,1,0,0,2,1,12,-8,24:59,1.02,1.1,0.6,0.4,0.0,8.5,4.3,6.3,0.0,0.0,25.4,13.7,122.0,112.0,20191108
104,Mike Scott,Philadelphia 76ers,18:52,1,5,0.2,0,2,0.0,1,1,1.0,2,2,4,0,2,0,0,3,3,-1,18:52,0.276,0.2,0.4,0.2,11.3,11.3,11.3,0.0,5.3,0.0,0.0,12.5,81.0,99.0,20191108
105,Trey Burke,Philadelphia 76ers,17:34,2,7,0.286,1,2,0.5,0,0,0.0,0,1,1,3,0,1,0,0,5,10,17:34,0.357,0.357,0.286,0.0,0.0,6.1,3.0,25.2,0.0,4.2,0.0,17.3,96.0,108.0,20191108
106,James Ennis III,Philadelphia 76ers,15:28,3,3,1.0,0,0,0.0,0,2,0.0,1,3,4,1,1,0,0,0,6,19,15:28,0.773,1.0,0.0,0.667,6.9,20.7,13.8,10.8,3.2,0.0,0.0,10.9,150.0,102.0,20191108
107,Kyle O'Quinn,Philadelphia 76ers,7:58,5,6,0.833,1,1,1.0,0,1,0.0,0,1,1,2,0,0,1,3,11,8,7:58,0.854,0.917,0.167,0.167,0.0,13.4,6.7,100.0,0.0,0.0,13.4,40.6,131.0,110.0,20191108
108,Jonah Bolden,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191108
109,Norvel Pelle,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191108
110,Matisse Thybulle,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191108
111,Team Totals,Philadelphia 76ers,240,38,86,0.442,13,26,0.5,8,17,0.471,11,38,49,28,8,8,17,19,97,0,240,0.519,0.517,0.302,0.198,24.4,84.4,54.4,73.7,8.3,12.3,15.4,100.0,100.5,103.6,20191108
112,Josh Richardson,Philadelphia 76ers,32:29,4,9,0.444,3,6,0.5,0,0,0.0,1,6,7,6,1,0,3,3,11,20,32:29,0.611,0.611,0.667,0.0,4.2,19.7,12.9,22.1,1.5,0.0,25.0,16.0,112.0,109.0,20191110
113,Tobias Harris,Philadelphia 76ers,29:21,6,9,0.667,0,1,0.0,2,2,1.0,2,5,7,5,1,2,4,1,14,25,29:21,0.709,0.667,0.111,0.222,9.3,18.2,14.3,22.6,1.7,6.4,28.8,20.4,116.0,104.0,20191110
114,Raul Neto,Philadelphia 76ers,28:41,4,8,0.5,1,3,0.333,0,0,0.0,0,1,1,4,1,0,2,2,9,7,28:41,0.563,0.563,0.375,0.0,0.0,3.7,2.1,17.0,1.7,0.0,20.0,15.1,106.0,111.0,20191110
115,Al Horford,Philadelphia 76ers,26:46,7,9,0.778,0,1,0.0,1,1,1.0,1,6,7,5,1,0,2,1,15,25,26:46,0.794,0.778,0.111,0.111,5.1,23.9,15.7,26.8,1.8,0.0,17.5,18.5,141.0,108.0,20191110
116,Joel Embiid,Philadelphia 76ers,25:48,6,10,0.6,0,1,0.0,6,7,0.857,2,7,9,3,2,2,2,2,18,11,25:48,0.688,0.6,0.1,0.7,10.6,28.9,20.9,16.0,3.8,7.3,13.3,25.3,134.0,96.0,20191110
117,Furkan Korkmaz,Philadelphia 76ers,27:57,7,14,0.5,3,8,0.375,0,0,0.0,0,3,3,1,0,1,0,3,17,-2,27:57,0.607,0.607,0.571,0.0,0.0,11.4,6.4,5.1,0.0,3.4,0.0,21.7,127.0,111.0,20191110
